ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGIDS
787	Kayan	linear measure of about half a yard (open-hand)	tɨ³³	tɨ³³	t ɨ ³³		2025
1092	Kayaw	linear measure of about half a yard (open-hand)	tɨ³³	tɨ³³	t ɨ ³³		2025
1387	NorthernPao	linear measure of about half a yard (open-hand)	thom³³	thom³³	tʰ o m ³³		2025
1674	NorthernPwo	linear measure of about half a yard (open-hand)	thɑ̃⁵⁵	thɑ̃⁵⁵	tʰ ɑ̃ ⁵⁵		2025
1966	NorthernSgaw	linear measure of about half a yard (open-hand)	tə³³	tə³³	t ə ³³		2025
2252	SouthernPao	linear measure of about half a yard (open-hand)	təm⁵³	təm⁵³	t ə m ⁵³		2025
2535	SouthernPwo	linear measure of about half a yard (open-hand)	thə̃ɨ³¹	thə̃ɨ³¹	tʰ ə̤̃ɨ ³¹		2025
2835	SouthernSgaw	linear measure of about half a yard (open-hand)	tɨ³³	tɨ³³	t ɨ ³³		2025
171	ProtoKaren	linear measure of about two yards	*khlɛNᴬ	*khlɛNᴬ	kʰ l ɛ ɴ ⁵⁵		2036
497	Kayah	linear measure of about two yards	khli³³	khli³³	kʰ l i ³³		2036
788	Kayan	linear measure of about two yards	khlaŋ⁵³	khlaŋ⁵³	kʰ l a ŋ ⁵³		2036
1388	NorthernPao	linear measure of about two yards	khlɛm³¹ ̈	khlɛm³¹̈	kʰ l ɛ m ɦ ³¹		2036
1675	NorthernPwo	linear measure of about two yards	khlãi³⁵	khlãi³⁵	kʰ l ãi ³⁵		2036
1967	NorthernSgaw	linear measure of about two yards	khli³³	khli³³	kʰ l i ³³		2036
2253	SouthernPao	linear measure of about two yards	khlɛŋ³¹ ̈	khlɛŋ³¹̈	kʰ l ɛ ŋ ɦ ³¹		2036
2536	SouthernPwo	linear measure of about two yards	khlãi⁵³	khlãi⁵³	kʰ l ãi ⁵³		2036
2836	SouthernSgaw	linear measure of about two yards	khli⁵⁵	khli⁵⁵	kʰ l i ⁵⁵		2036
172	ProtoKaren	listen to	*-hnaᴮ	*-hnaᴮ	n̥ a ¹¹		2046
789	Kayan	listen to	na¹¹	na¹¹	n a ¹¹		2046
1093	Kayaw	listen to	na¹¹	na¹¹	n a ¹¹		2046
1389	NorthernPao	listen to	na⁵⁵	na⁵⁵	n a ⁵⁵		2046
1676	NorthernPwo	listen to	na³³	na³³	n a ³³		2046
1968	NorthernSgaw	listen to	kə³³na³¹῀	kə³³na³¹῀	k ə ³³ + n a ³¹		2047 2046
2254	SouthernPao	listen to	na³³	na³³	n a ³³		2046
2537	SouthernPwo	listen to	na⁵⁵	na⁵⁵	n a ⁵⁵		2046
2837	SouthernSgaw	listen to	na⁴⁵	na⁴⁵	n a ⁴⁵		2046
3106	WesternBwe	listen to	ʃɔ⁵⁵ne³³	ʃɔ⁵⁵ne³³	ʃ ɔ ⁵⁵ + n ɛ ³³		1982 2046
173	ProtoKaren	live, stay	*ɁɔNᴮ	*ɁɔNᴮ	ʔ ɔ ɴ ¹¹		2059
498	Kayah	live, stay	Ɂo¹¹	Ɂo¹¹	ʔ o ¹¹		2059
790	Kayan	live, stay	Ɂau¹¹	Ɂau¹¹	ʔ au ¹¹		2059
1094	Kayaw	live, stay	Ɂo¹¹	Ɂo¹¹	ʔ o ¹¹		2059
1390	NorthernPao	live, stay	Ɂoŋ³¹ ̈	Ɂoŋ³¹̈	ʔ o ŋ ⁵⁵		2059
1677	NorthernPwo	live, stay	Ɂɔ̃³³	Ɂɔ̃³³	ʔ ɔ̃ ³³		2059
1969	NorthernSgaw	live, stay	Ɂo³¹῀	Ɂo³¹῀	ʔ õ ³¹		2059
2255	SouthernPao	live, stay	Ɂoŋ³¹ ̈	Ɂoŋ³¹̈	ʔ o ŋ ³³		2059
2538	SouthernPwo	live, stay	Ɂõ⁵⁵	Ɂõ⁵⁵	ʔ õ ⁵⁵		2059
2838	SouthernSgaw	live, stay	Ɂu⁴⁵	Ɂu⁴⁵	ʔ u ⁴⁵		2059
3107	WesternBwe	live, stay	ɔ³³-	ɔ³³-	ɔ ³³		2059
174	ProtoKaren	liver	*swɨnᴮ	*swɨnᴮ	s w ɨ n ¹¹		2072
499	Kayah	liver	so¹¹	so¹¹	s o ¹¹		2072
791	Kayan	liver	θɨ¹¹	θɨ¹¹	θ ɨ ¹¹		2072
1095	Kayaw	liver	~βʉ¹¹	~βʉ¹¹	β ʉ ¹¹		2073
1391	NorthernPao	liver	sɨn⁵⁵	sɨn⁵⁵	s ɨ n ⁵⁵		2072
1678	NorthernPwo	liver	sɑ̃³³	sɑ̃³³	s ɑ̃ ³³		2072
1970	NorthernSgaw	liver	su³¹῀	su³¹῀	s ũ ³¹		2072
2256	SouthernPao	liver	su̯ ən³³	su̯ən³³	s w ə n ³³		2072
2539	SouthernPwo	liver	θə̃ɨ⁵⁵	θə̃ɨ⁵⁵	θ ə̤̃ɨ ⁵⁵		2072
2839	SouthernSgaw	liver	su⁴⁵’	su⁴⁵’	s u ⁴⁵		2072
3108	WesternBwe	liver	θu⁵⁵θa³³	θu⁵⁵θa³³	θ u ⁵⁵ + θ a ³³		2072 2074
176	ProtoKaren	long (of length), tall, high	*thawᴬ	*thawᴬ	tʰ au ⁵⁵		2086
501	Kayah	long (of length), tall, high	thu³³	thu³³	tʰ u ³³		2086
793	Kayan	long (of length), tall, high	thau⁵³	thau⁵³	tʰ au ⁵³		2086
1097	Kayaw	long (of length), tall, high	thu⁵⁵	thu⁵⁵	tʰ u ⁵⁵		2086
1393	NorthernPao	long (of length), tall, high	tho³¹ ̈	tho³¹̈	tʰ o ɦ ³¹		2086
1680	NorthernPwo	long (of length), tall, high	thɔ³⁵	thɔ³⁵	tʰ ɔ ³⁵		2086
1972	NorthernSgaw	long (of length), tall, high	thɔ³³	thɔ³³	tʰ ɔ ³³		2086
2258	SouthernPao	long (of length), tall, high	tho³¹ ̈	tho³¹̈	tʰ o ɦ ³¹		2086
2541	SouthernPwo	long (of length), tall, high	tho⁵³	tho⁵³	tʰ o ⁵³		2086
2841	SouthernSgaw	long (of length), tall, high	thɔ⁵⁵	thɔ⁵⁵	tʰ ɔ ⁵⁵		2086
3110	WesternBwe	long (of length), tall, high	tho⁵⁵	tho⁵⁵	tʰ o ⁵⁵		2086
175	ProtoKaren	long (of time)	*ŋjaɁᴰ	*ŋjaɁᴰ	ŋ j a ʔ̚ ⁵¹		2098
500	Kayah	long (of time)	ŋja³³	ŋja³³	ŋ j a ³³		2098
792	Kayan	long (of time)	ŋi³³	ŋi³³	ŋ i ʔ ³³		2098
1096	Kayaw	long (of time)	ji³³	ji³³	j i ³³		2098
1392	NorthernPao	long (of time)	ŋjaɁ⁴⁵	ŋjaɁ⁴⁵	ŋ j a ʔ ⁴⁵		2098
1679	NorthernPwo	long (of time)	jaiɁ²¹	jaiɁ²¹	j ai ʔ ²¹		2098
1971	NorthernSgaw	long (of time)	jiɁ²¹	jiɁ²¹	j i ʔ ²¹		2098
2257	SouthernPao	long (of time)	ŋjaɁ⁴⁵	ŋjaɁ⁴⁵	ŋ j a ʔ ⁴⁵		2098
2540	SouthernPwo	long (of time)	jaiɁ⁴⁵	jaiɁ⁴⁵	j ai ʔ ⁴⁵		2098
2840	SouthernSgaw	long (of time)	ji¹¹ ̈	ji¹¹̈	j ai ʔ ɦ ¹¹		2098
3109	WesternBwe	long (of time)	jɪ¹¹	jɪ¹¹	j ɪ ¹¹		2098
177	ProtoKaren	look after (things)	*pəᴮ	*pəᴮ	p ə ¹¹		2111
502	Kayah	look after (things)	po¹¹	po¹¹	p o ¹¹		2111
794	Kayan	look after (things)	pəɨ¹¹	pəɨ¹¹	p əɨ ¹¹		2111
1098	Kayaw	look after (things)	pə¹¹	pə¹¹	p ə ¹¹		2111
1394	NorthernPao	look after (things)	pə⁵⁵	pə⁵⁵	p ə ⁵⁵		2111
2259	SouthernPao	look after (things)	pə³³	pə³³	p ə ³³		2111
3111	WesternBwe	look after (things)	bo³³i⁵⁵	bo³³i⁵⁵	b o ³³ + i ⁵⁵		2111 2112
178	ProtoKaren	loris	*k-ch( )Nᴬ	*k-chNᴬ	k ə ⁰ + cʰ ə ŋ ⁵⁵		2121 2120
503	Kayah	loris	chɔ³³	chɔ³³	cʰ ɔ ³³		2120
795	Kayan	loris	chəŋ⁵³	chəŋ⁵³	cʰ ə ŋ ⁵³		2120
1099	Kayaw	loris	chə⁵⁵	chə⁵⁵	cʰ ə ⁵⁵		2120
1681	NorthernPwo	loris	chãi³⁵	chãi³⁵	cʰ ãi ³⁵		2120
1973	NorthernSgaw	loris	kə¹¹che³³	kə¹¹che³³	k ə ¹¹ + cʰ e ³³		2121 2120
2542	SouthernPwo	loris	kə¹¹chɛ̃i⁵³	kə¹¹chɛ̃i⁵³	k ə ¹¹ + cʰ ɛ̃i ⁵³		2121 2120
2842	SouthernSgaw	loris	ta¹¹chi⁵⁵	ta¹¹chi⁵⁵	t a ¹¹ + cʰ i ⁵⁵		2122 2120
179	ProtoKaren	louse (chicken~), insect	*(chjaNᴬ)graᴮ	*graᴮ	cʰ j a ɴ ⁵⁵ + g r a ¹¹		579 1829
504	Kayah	louse (chicken~), insect	cha³³khre¹¹	cha³³khre¹¹	cʰ ɛ ³³ + kʰ r e ¹¹		579 1829
796	Kayan	louse (chicken~), insect	ɕɨ⁵³ca¹¹	ɕɨ⁵³ca¹¹	ɕ a ŋ ⁵³ + c a ¹¹		579 1829
1100	Kayaw	louse (chicken~), insect	ɕi⁵⁵ca¹¹	ɕi⁵⁵ca¹¹	ɕ ɔ ⁵⁵ + c a ¹¹		579 1829
1395	NorthernPao	louse (chicken~), insect	ɕja³¹ sa⁵³	ɕja³¹_sa⁵³	ɕ j a n ɦ ³¹ + s a ⁵³		579 1829
1682	NorthernPwo	louse (chicken~), insect	chɛ̃³⁵xa¹¹ ̈	chɛ̃³⁵xa¹¹̈	cʰ ɛ̃ ³⁵ + x a ɦ ¹¹		579 1829
1974	NorthernSgaw	louse (chicken~), insect	chɔ³³xa¹¹ ̈	chɔ³³xa¹¹̈	cʰ ɔ ³³ + x a ɦ ¹¹		579 1829
2260	SouthernPao	louse (chicken~), insect	ɕja³¹ ̈ɕa⁵⁵	ɕja³¹̈ɕa⁵⁵	ɕ j a n ɦ ³¹ + ɕ a ⁵⁵		579 1829
2543	SouthernPwo	louse (chicken~), insect	chɔ̃⁵³xa³³	chɔ̃⁵³xa³³	cʰ ɔ̃ ⁵³ + x a ³³		579 1829
2843	SouthernSgaw	louse (chicken~), insect	chɔ⁵⁵xa³¹	chɔ⁵⁵xa³¹	cʰ ɔ ⁵⁵ + x a ³¹		579 1829
180	ProtoKaren	louse (head~)	*swɨNᴮ	*swɨNᴮ	s w ɨ ɴ ¹¹		2153
505	Kayah	louse (head~)	so¹¹	so¹¹	s o ¹¹		2153
797	Kayan	louse (head~)	θɨ¹¹	θɨ¹¹	θ ɨ ¹¹		2153
1101	Kayaw	louse (head~)	sɨ¹¹	sɨ¹¹	s ɨ ¹¹		2153
1396	NorthernPao	louse (head~)	sɨ⁵⁵	sɨ⁵⁵	s ɨ ⁵⁵		2153
1683	NorthernPwo	louse (head~)	sɑ̃³³	sɑ̃³³	s ɑ̃ ³³		2153
1975	NorthernSgaw	louse (head~)	su³¹῀	su³¹῀	s ũ ³¹		2153
2261	SouthernPao	louse (head~)	sɨ³³	sɨ³³	s ɨ ³³		2153
2544	SouthernPwo	louse (head~)	θə̃ɨ̯ ⁵⁵	θə̃ɨ̯_⁵⁵	θ ə̃ɨ̯ ⁵⁵		2153
2844	SouthernSgaw	louse (head~)	su⁴⁵’	su⁴⁵’	s u ⁴⁵		2153
3112	WesternBwe	louse (head~)	θo¹¹	θo¹¹	θ o ¹¹		2153
181	ProtoKaren	lung	*p-soᴮ	*p-soᴮ	p ə ⁰ + s o ¹¹		2167 2166
506	Kayah	lung	su¹¹	su¹¹	s u ¹¹		2166
798	Kayan	lung	θau¹¹	θau¹¹	θ au ¹¹		2166
1102	Kayaw	lung	su¹¹	su¹¹	s u ¹¹		2166
1684	NorthernPwo	lung	soɁ⁴⁵	soɁ⁴⁵	s u ʔ ⁴⁵		2166
1976	NorthernSgaw	lung	pə³³so³¹῀	pə³³so³¹῀	p ə ³³ + s o ³¹		2167 2166
2545	SouthernPwo	lung	bu³³θuɁ²¹	bu³³θuɁ²¹	b u ³³ + θ u ʔ ²¹		2167 2166
2845	SouthernSgaw	lung	su⁴⁵’	su⁴⁵’	s u ⁴⁵		2166
3113	WesternBwe	lung	θə⁵⁵’o⁵⁵	θə⁵⁵’o⁵⁵	θ ə ⁵⁵ + o ⁵⁵		1540 2168
182	ProtoKaren	maggot	*hloŋᴮ	*hloŋᴮ	l̥ o ŋ ¹¹		2180
507	Kayah	maggot	lɔ¹¹	lɔ¹¹	l ɔ ¹¹		2180
799	Kayan	maggot	lo¹¹	lo¹¹	l əu ¹¹		2180
1103	Kayaw	maggot	lə¹¹	lə¹¹	l ə ¹¹		2180
1397	NorthernPao	maggot	loŋ⁵⁵	loŋ⁵⁵	l o ŋ ⁵⁵		2180
1685	NorthernPwo	maggot	lãu³³	lãu³³	l ãu ³³		2180
1977	NorthernSgaw	maggot	lə³¹῀	lə³¹῀	l ə̃ ³¹		2180
2262	SouthernPao	maggot	loŋ³³	loŋ³³	l o ŋ ³³		2180
2546	SouthernPwo	maggot	lõu⁵⁵	lõu⁵⁵	l õu ⁵⁵		2180
2846	SouthernSgaw	maggot	lə⁴⁵’	lə⁴⁵’	l ɨ ⁴⁵		2180
3114	WesternBwe	maggot	lo³³	lo³³	l o ³³		2180
183	ProtoKaren	male (of animals), father	*phaᴬ	*phaᴬ	pʰ a ⁵⁵		2193
508	Kayah	male (of animals), father	phe³³	phe³³	pʰ e ³³		2193
800	Kayan	male (of animals), father	pha⁵³	pha⁵³	pʰ a ⁵³		2193
1104	Kayaw	male (of animals), father	pha⁵⁵	pha⁵⁵	pʰ a ⁵⁵		2193
1398	NorthernPao	male (of animals), father	pha³¹ ̈	pha³¹̈	pʰ a ɦ ³¹		2193
1686	NorthernPwo	male (of animals), father	pha³⁵	pha³⁵	pʰ a ³⁵		2193
1978	NorthernSgaw	male (of animals), father	pha³³	pha³³	pʰ a ³³		2193
2263	SouthernPao	male (of animals), father	pha³¹ ̈	pha³¹̈	pʰ a ɦ ³¹		2193
2547	SouthernPwo	male (of animals), father	pha⁵³	pha⁵³	pʰ a ⁵³		2193
2847	SouthernSgaw	male (of animals), father	pha⁵⁵	pha⁵⁵	pʰ a ⁵⁵		2193
184	ProtoKaren	man, male	*khwaᴬ	*khwaᴬ	kʰ w au ⁵⁵		2205
509	Kayah	man, male	khu³³	khu³³	kʰ w u ³³		2205
801	Kayan	man, male	khau⁵³	khau⁵³	kʰ w au ⁵³		2205
1105	Kayaw	man, male	khu⁵⁵	khu⁵⁵	kʰ w u ⁵⁵		2205
1399	NorthernPao	man, male	kho³¹ ̈	kho³¹̈	kʰ w o ɦ ³¹		2205
1687	NorthernPwo	man, male	khwa³⁵	khwa³⁵	kʰ w ɔ ³⁵		2205
1979	NorthernSgaw	man, male	khwa³³	khwa³³	kʰ w ɔ ³³		2205
2264	SouthernPao	man, male	kho³¹ ̈	kho³¹̈	kʰ w o ɦ ³¹		2205
2548	SouthernPwo	man, male	khwa⁵³	khwa⁵³	kʰ w o ⁵³		2205
2848	SouthernSgaw	man, male	khwa⁵⁵	khwa⁵⁵	kʰ w ɔ ⁵⁵		2205
3115	WesternBwe	man, male	- bo¹¹kho⁵⁵	-_bo¹¹kho⁵⁵	b o ¹¹ + kʰ w o ⁵⁵		2206 2205
185	ProtoKaren	mango	*khɔɁᴰ	*khɔɁᴰ	kʰ ɔ ʔ̚ ⁵¹		2219
510	Kayah	mango	khɛ⁵⁵	khɛ⁵⁵	kʰ ɛ ⁵⁵		2219
802	Kayan	mango	khauɁ⁴⁵	khauɁ⁴⁵	kʰ au ʔ ⁴⁵		2219
1106	Kayaw	mango	kho³³	kho³³	kʰ o ³³		2219
1400	NorthernPao	mango	khɔɁ²¹	khɔɁ²¹	kʰ ɔ ʔ ²¹		2219
1688	NorthernPwo	mango	khoɁ⁴⁵	khoɁ⁴⁵	kʰ o ʔ ⁴⁵		2219
1980	NorthernSgaw	mango	khɔɁ⁴⁵	khɔɁ⁴⁵	kʰ ɔ ʔ ⁴⁵		2219
2265	SouthernPao	mango	khɔɁ²¹	khɔɁ²¹	kʰ ɔ ʔ ²¹		2219
2549	SouthernPwo	mango	khuɁ²¹	khuɁ²¹	kʰ u ʔ ²¹		2219
2849	SouthernSgaw	mango	khoɁ²¹	khoɁ²¹	kʰ o ʔ ²¹		2219
186	ProtoKaren	many, much	*Ɂaᴬ	*Ɂaᴬ	ʔ a ⁵⁵		2230
511	Kayah	many, much	Ɂa³³	Ɂa³³	ʔ e ³³		2230
803	Kayan	many, much	Ɂa⁵³	Ɂa⁵³	ʔ a ⁵³		2230
1401	NorthernPao	many, much	Ɂa³¹ ̈	Ɂa³¹̈	ʔ a ɦ ³¹		2230
1689	NorthernPwo	many, much	Ɂa³³	Ɂa³³	ʔ a ³³		2230
1981	NorthernSgaw	many, much	Ɂa³³	Ɂa³³	ʔ a ³³		2230
2266	SouthernPao	many, much	Ɂa³¹ ̈	Ɂa³¹̈	ʔ a ɦ ³¹		2230
2550	SouthernPwo	many, much	Ɂa⁵⁵	Ɂa⁵⁵	ʔ a ⁵⁵		2230
2850	SouthernSgaw	many, much	Ɂa⁵⁵	Ɂa⁵⁵	ʔ a ⁵⁵		2230
3116	WesternBwe	many, much	ɔ³³ɛ³³	ɔ³³ɛ³³	ɔ ³³ + ɛ ³³		2232 2230
187	ProtoKaren	mat	*khlɔᴮ	*khlɔᴮ	kʰ l ɔ ¹¹		2243
1402	NorthernPao	mat	khlau⁵⁵	khlau⁵⁵	kʰ l au ⁵⁵		2243
1690	NorthernPwo	mat	khlɔ³³	khlɔ³³	kʰ l ɔ ³³		2243
1982	NorthernSgaw	mat	khlɔ³¹῀	khlɔ³¹῀	kʰ l ɔ ³¹		2243
2267	SouthernPao	mat	khlau³³	khlau³³	kʰ l au ³³		2243
2551	SouthernPwo	mat	khlɔ⁵⁵	khlɔ⁵⁵	kʰ l ɔ ⁵⁵		2243
2851	SouthernSgaw	mat	khlɔ⁴⁵’	khlɔ⁴⁵’	kʰ l ɔ ⁴⁵		2243
3117	WesternBwe	mat	khlo³³	khlo³³	kʰ l o ³³		2243
188	ProtoKaren	milipede	*k/s-wɛjᴬ/ᴮ	*k|s-wɛjᴬ|ᴮ	k ə ⁰ + w ɛi ⁵⁵		2254 2255
512	Kayah	milipede	si⁵⁵kɔ⁵⁵wi¹¹	si⁵⁵kɔ⁵⁵wi¹¹	s i ⁵⁵ + k ɔ ⁵⁵ + w i ¹¹		2253 2254 2255
804	Kayan	milipede	θaɁ²¹kə¹¹wi³³	θaɁ²¹kə¹¹wi³³	θ a ʔ ²¹ + k ə ¹¹ + w i ³³		2253 2254 2255
1107	Kayaw	milipede	te¹¹we³³	te¹¹we³³	t e ¹¹ + w e ³³		13 2255
1403	NorthernPao	milipede	cɔ⁵⁵wɛ³³	cɔ⁵⁵wɛ³³	k ɔ ⁵⁵ + w ɛ ³³		2254 2255
1691	NorthernPwo	milipede	wai¹¹ ̈	wai¹¹̈	w ai ɦ ¹¹		2255
1983	NorthernSgaw	milipede	siɁ⁴⁵wɔ¹¹ de³³	siɁ⁴⁵wɔ¹¹_de³³	s i ʔ ⁴⁵ + w ɔ ¹¹ + d e ³³		2253 2255 12
2268	SouthernPao	milipede	cɔ¹¹wɛ⁵³	cɔ¹¹wɛ⁵³	k ɔ ¹¹ + w ɛ ⁵³		2254 2255
2552	SouthernPwo	milipede	wai³¹ ̈	wai³¹̈	w ai ɦ ³¹		2255
2852	SouthernSgaw	milipede	si⁵⁵wa³¹de⁵⁵	si⁵⁵wa³¹de⁵⁵	s i ⁵⁵ + w a ³¹ + d e ⁵⁵		2253 2255 12
189	ProtoKaren	mole	*(jowᴮ)wiᴬ	*wiᴬ	w i ⁵⁵		2279
513	Kayah	mole	jo¹¹wi¹¹	jo¹¹wi¹¹	j o ¹¹ + w i ¹¹		2349 2279
1108	Kayaw	mole	ju¹¹wi³³	ju¹¹wi³³	j u ¹¹ + w i ³³		2349 2279
1404	NorthernPao	mole	ju⁵³wi³³	ju⁵³wi³³	j u ⁵³ + w i ³³		2349 2279
1692	NorthernPwo	mole	wei⁵⁵	wei⁵⁵	w ei ⁵⁵		2279
1984	NorthernSgaw	mole	wi³³	wi³³	w i ³³		2279
2269	SouthernPao	mole	ju⁵⁵wi⁵³	ju⁵⁵wi⁵³	j u ⁵⁵ + w i ⁵³		2349 2279
2553	SouthernPwo	mole	wei³¹ ̈	wei³¹̈	w ei ɦ ³¹		2279
2853	SouthernSgaw	mole	wi³³	wi³³	w i ³³		2279
3118	WesternBwe	mole	wi³³	wi³³	w i ³³		2279
190	ProtoKaren	money	*hrunᴬ	*hrunᴬ	r̥ u n ⁵⁵		2294
514	Kayah	money	rɨ³³	rɨ³³	r ɨ ³³		2294
805	Kayan	money	rwaŋ⁵³	rwaŋ⁵³	r w a ŋ ⁵³		2294
1109	Kayaw	money	ru⁵⁵	ru⁵⁵	r u ⁵⁵		2294
1405	NorthernPao	money	rən³¹ ̈	rən³¹̈	r ə ŋ ɦ ³¹		2294
2270	SouthernPao	money	ruə̯ n³¹ ̈	ruə̯n³¹̈	r w ə n ³¹		2294
3119	WesternBwe	money	hʊ⁵⁵	hʊ⁵⁵	h ʊ ⁵⁵		2295
191	ProtoKaren	monitor lizard (land~)	*khwoɁᴰ	*khwoɁᴰ	kʰ o ʔ̚ ⁵¹		2302
515	Kayah	monitor lizard (land~)	khwɔ⁵⁵	khwɔ⁵⁵	kʰ ɔ ⁵⁵		2302
806	Kayan	monitor lizard (land~)	re³³khɔɁ⁴⁵	re³³khɔɁ⁴⁵	r e ³³ + kʰ ɔ ʔ ⁴⁵		2303 2302
1693	NorthernPwo	monitor lizard (land~)	khauɁ⁴⁵	khauɁ⁴⁵	kʰ au ʔ ⁴⁵		2302
1985	NorthernSgaw	monitor lizard (land~)	khuɁ⁴⁵	khuɁ⁴⁵	kʰ u ʔ ⁴⁵		2302
2554	SouthernPwo	monitor lizard (land~)	khɔuɁ³¹	khɔuɁ³¹	kʰ ɔu ʔ ³¹		2302
2854	SouthernSgaw	monitor lizard (land~)	khɔuɁ²¹	khɔuɁ²¹	kʰ ɔu ʔ ²¹		2302
192	ProtoKaren	monitor lizard (water~)	*treᴬ	*treᴬ	t r e ⁵⁵		2311
516	Kayah	monitor lizard (water~)	re³³	re³³	r e ³³		2311
1110	Kayaw	monitor lizard (water~)	tre⁵⁵~te⁵⁵re⁵⁵	tre⁵⁵	t r e ⁵⁵		2311
1986	NorthernSgaw	monitor lizard (water~)	kreɁ⁴⁵	kreɁ⁴⁵	k r e ʔ ⁴⁵		2312
2555	SouthernPwo	monitor lizard (water~)	ɣei³¹ ̈	ɣei³¹̈	ɣ e̤i ³¹		2311
2855	SouthernSgaw	monitor lizard (water~)	re⁵⁵	re⁵⁵	r e ⁵⁵		2311
3120	WesternBwe	monitor lizard (water~)	tre⁵⁵	tre⁵⁵	t r e ⁵⁵		2311
193	ProtoKaren	monkey	*joɁᴰ	*joɁᴰ	j o ʔ̚ ⁵¹		2320
517	Kayah	monkey	jɔ³³	jɔ³³	j ɔ ³³		2320
807	Kayan	monkey	jɔɁ²¹	jɔɁ²¹	j ɔ ʔ ²¹		2320
1111	Kayaw	monkey	jə³³	jə³³	j ə ³³		2320
1406	NorthernPao	monkey	joɁ⁴⁵	joɁ⁴⁵	j o ʔ ⁴⁵		2320
2271	SouthernPao	monkey	juɁ⁴⁵	juɁ⁴⁵	j u ʔ ⁴⁵		2320
3121	WesternBwe	monkey	jo¹¹	jo¹¹	j o ¹¹		2320
194	ProtoKaren	moon, month	*Ɂlaᴬ	*Ɂlaᴬ	ˀl a ⁵⁵		2328
518	Kayah	moon, month	le³³	le³³	l e ³³		2328
808	Kayan	moon, month	la⁵³	la⁵³	l a ⁵³		2328
1112	Kayaw	moon, month	la⁵⁵	la⁵⁵	l a ⁵⁵		2328
1407	NorthernPao	moon, month	la³¹ ̈	la³¹̈	l a ɦ ³¹		2328
1694	NorthernPwo	moon, month	la⁵⁵	la⁵⁵	l a ⁵⁵		2328
1987	NorthernSgaw	moon, month	la³³	la³³	l a ³³		2328
2272	SouthernPao	moon, month	la³¹ ̈	la³¹̈	l a ɦ ³¹		2328
2556	SouthernPwo	moon, month	la³¹ ̈	la³¹̈	l a ɦ ³¹		2328
2856	SouthernSgaw	moon, month	la⁵⁵	la⁵⁵	l a ⁵⁵		2328
3122	WesternBwe	moon, month	lɛ⁵⁵	lɛ⁵⁵	l ɛ ⁵⁵		2328
195	ProtoKaren	mother, female (of animals)	*məᴮ	*məᴮ	m ə ¹¹		2341
519	Kayah	mother, female (of animals)	mo¹¹	mo¹¹	m o ¹¹		2341
809	Kayan	mother, female (of animals)	məɨ¹¹	məɨ¹¹	m əɨ ¹¹		2341
1113	Kayaw	mother, female (of animals)	mə¹¹	mə¹¹	m ə ¹¹		2341
1408	NorthernPao	mother, female (of animals)	mə⁵³	mə⁵³	m ə ⁵³		2341
2273	SouthernPao	mother, female (of animals)	mə⁵⁵	mə⁵⁵	m ə ⁵⁵		2341
3123	WesternBwe	mother, female (of animals)	- mo³³	-_mo³³	m o ³³		2341
196	ProtoKaren	mouse, rat	*jowᴮ	*jowᴮ	j ou ¹¹		2349
520	Kayah	mouse, rat	jo¹¹	jo¹¹	j o ¹¹		2349
810	Kayan	mouse, rat	Ɉu¹¹	Ɉu¹¹	ɟ u ¹¹		2349
1114	Kayaw	mouse, rat	ju¹¹	ju¹¹	j u ¹¹		2349
1409	NorthernPao	mouse, rat	ju⁵³	ju⁵³	j u ⁵³		2349
1695	NorthernPwo	mouse, rat	jou¹¹	jou¹¹	j ou ɦ ¹¹		2349
1988	NorthernSgaw	mouse, rat	jɨ¹¹ ̈	jɨ¹¹̈	j ɨ ɦ ¹¹		2349
2274	SouthernPao	mouse, rat	ju⁵⁵	ju⁵⁵	j u ⁵⁵		2349
2557	SouthernPwo	mouse, rat	jou³³	jou³³	j ou ³³		2349
2857	SouthernSgaw	mouse, rat	jɨ³¹	jɨ³¹	j ɨ ³¹		2349
3124	WesternBwe	mouse, rat	ju¹¹	ju¹¹	j u ³³		2349
197	ProtoKaren	mynah	*s-raNᴮ	*s-raNᴮ	s ə ⁰ + r a ɴ ¹¹		2363 2362
811	Kayan	mynah	raŋ¹¹	raŋ¹¹	r a ŋ ¹¹		2362
1115	Kayaw	mynah	sa¹¹ra¹¹	sa¹¹ra¹¹	s a ¹¹ + r ɔ ¹¹		2363 2362
1410	NorthernPao	mynah	ran⁵⁵	ran⁵⁵	r a n ⁵⁵		2362
2275	SouthernPao	mynah	ran³³	ran³³	r a n ³³		2362
3125	WesternBwe	mynah	θə³³rɛ³³	θə³³rɛ³³	θ ə ³³ + r a ³³		2363 2362
198	ProtoKaren	nail	*hmejᴮ	*hmejᴮ	m̥ ei ¹¹		2372
521	Kayah	nail	mə¹¹	mə¹¹	m ə ¹¹		2372
812	Kayan	nail	mɨ¹¹	mɨ¹¹	m ɨ ¹¹		2372
1116	Kayaw	nail	mi¹¹	mi¹¹	m i ¹¹		2372
1411	NorthernPao	nail	mi⁵⁵	mi⁵⁵	m i ⁵⁵		2372
1696	NorthernPwo	nail	mei³³	mei³³	m ei ³³		2372
1989	NorthernSgaw	nail	me³¹῀	me³¹῀	m e ³¹		2372
2276	SouthernPao	nail	mi³³	mi³³	m i ³³		2372
